,ano,orgao,codigoOrgao,orgaoSuperior,codigoOrgaoSuperior,empenhado,liquidado,pago
481,2022,Companhia de Pesquisa de Recursos Minerais,29208,Ministério de Minas e Energia,32000,"589.267.730,94","535.834.282,82","508.137.952,50"
482,2022,Nuclebrás Equipamentos Pesados S.A.,20302,Ministério de Minas e Energia,32000,"381.065.508,69","376.317.639,57","357.383.839,48"
483,2022,Empresa de Pesquisa Energética,32314,Ministério de Minas e Energia,32000,"120.652.555,58","107.457.115,49","105.200.756,01"
484,2023,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis",32205,Ministério de Minas e Energia,32000,"37.371.497.394,30","34.100.019.840,70","34.080.616.574,27"
485,2023,Agência Nacional de Energia Elétrica,32210,Ministério de Minas e Energia,32000,"4.798.734.578,13","3.582.283.447,52","3.570.006.494,33"
486,2023,Agência Nacional de Mineração,32396,Ministério de Minas e Energia,32000,"8.483.551.075,18","2.701.436.958,78","2.676.812.312,23"
487,2023,Companhia de Pesquisa de Recursos Minerais,29208,Ministério de Minas e Energia,32000,"593.092.726,03","394.975.584,43","387.965.541,79"
488,2023,Nuclebrás Equipamentos Pesados S.A.,20302,Ministério de Minas e Energia,32000,"395.192.204,26","311.243.023,29","297.102.102,69"
489,2023,Ministério de Minas e Energia - Unidades com vínculo direto,32000,Ministério de Minas e Energia,32000,"341.012.879,28","261.575.679,97","249.881.322,70"
490,2023,Empresa de Pesquisa Energética,32314,Ministério de Minas e Energia,32000,"130.139.443,36","86.724.906,86","78.339.055,15"
491,2016,Fundo do Regime Geral da Previdência Social,37904,Ministério da Previdência Social,33000,"499.691.231.788,03","499.215.964.017,01","484.457.360.341,16"
492,2016,Instituto Nacional do Seguro Social,37202,Ministério da Previdência Social,33000,"62.392.344.793,12","62.187.895.402,33","61.526.004.920,58"
493,2016,Superintendência Nacional de Previdência Complementar,33206,Ministério da Previdência Social,33000,"48.399.419,13","44.189.328,35","43.605.038,90"
494,2016,Ministério da Previdência Social - Unidades com vínculo direto,33000,Ministério da Previdência Social,33000,"4.313.576,17","4.313.576,17","4.308.445,65"
495,2017,Fundo do Regime Geral da Previdência Social,37904,Ministério da Previdência Social,33000,"549.142.223.766,11","549.073.641.512,98","531.258.051.135,24"
496,2017,Instituto Nacional do Seguro Social,37202,Ministério da Previdência Social,33000,"67.452.398.585,64","67.340.388.019,18","66.258.319.939,88"
497,2017,Superintendência Nacional de Previdência Complementar,33206,Ministério da Previdência Social,33000,"45.673.344,36","42.193.545,83","41.762.154,11"
498,2017,Ministério da Previdência Social - Unidades com vínculo direto,33000,Ministério da Previdência Social,33000,"4.796.242,45","3.610.846,51","3.534.357,20"
499,2018,Fundo do Regime Geral da Previdência Social,37904,Ministério da Previdência Social,33000,"575.348.508.719,35","573.815.274.060,95","540.654.427.263,39"
500,2018,Instituto Nacional do Seguro Social,37202,Ministério da Previdência Social,33000,"69.444.298.918,33","69.277.305.814,43","66.415.745.283,30"
501,2018,Superintendência Nacional de Previdência Complementar,33206,Ministério da Previdência Social,33000,"44.345.061,84","41.471.180,43","39.306.663,20"
502,2018,Ministério da Previdência Social - Unidades com vínculo direto,33000,Ministério da Previdência Social,33000,"3.315.003,61","3.269.997,98","3.269.997,98"
503,2019,Fundo do Regime Geral da Previdência Social,37904,Ministério da Previdência Social,33000,"611.714.664.216,63","611.714.245.529,99","576.315.493.879,65"
504,2019,Instituto Nacional do Seguro Social,37202,Ministério da Previdência Social,33000,"72.401.654.445,59","71.969.930.234,67","69.111.059.463,19"
505,2019,Superintendência Nacional de Previdência Complementar,33206,Ministério da Previdência Social,33000,"40.050.680,46","38.671.967,43","36.355.642,41"
506,2019,Ministério da Previdência Social - Unidades com vínculo direto,33000,Ministério da Previdência Social,33000,"1.507.918,08","1.507.918,08","1.507.918,08"
507,2020,Fundo do Regime Geral da Previdência Social,37904,Ministério da Previdência Social,33000,"650.733.787.162,30","649.010.169.315,32","609.911.755.527,45"
508,2020,Instituto Nacional do Seguro Social,37202,Ministério da Previdência Social,33000,"74.245.220.452,04","73.910.838.009,73","70.703.828.399,60"
509,2020,Superintendência Nacional de Previdência Complementar,33206,Ministério da Previdência Social,33000,"37.731.385,29","34.605.690,56","32.623.794,97"
510,2020,Ministério da Previdência Social - Unidades com vínculo direto,33000,Ministério da Previdência Social,33000,"121.538,08","121.538,08","121.538,08"
511,2021,Fundo do Regime Geral da Previdência Social,37904,Ministério da Previdência Social,33000,"689.314.608.295,39","688.223.573.426,61","646.136.589.494,58"
512,2021,Instituto Nacional do Seguro Social,37202,Ministério da Previdência Social,33000,"78.304.504.389,74","77.856.007.618,92","74.670.733.438,38"
513,2021,Superintendência Nacional de Previdência Complementar,33206,Ministério da Previdência Social,33000,"37.947.969,41","35.439.887,23","33.685.755,82"
514,2021,Ministério da Previdência Social - Unidades com vínculo direto,33000,Ministério da Previdência Social,33000,"114.364,44","114.364,44","114.364,44"
515,2022,Fundo do Regime Geral da Previdência Social,37904,Ministério da Previdência Social,33000,"771.180.134.784,35","729.710.912.200,39","727.491.132.252,78"
516,2022,Instituto Nacional do Seguro Social,37202,Ministério da Previdência Social,33000,"89.697.304.004,90","86.174.123.654,93","85.187.275.718,33"
517,2022,Superintendência Nacional de Previdência Complementar,33206,Ministério da Previdência Social,33000,"38.637.519,76","34.859.931,85","33.663.926,58"
518,2022,Ministério da Previdência Social - Unidades com vínculo direto,33000,Ministério da Previdência Social,33000,"585.948,57","575.966,73","575.684,61"
519,2023,Fundo do Regime Geral da Previdência Social,37904,Ministério da Previdência Social,33000,"747.021.414.394,48","609.022.083.709,31","597.701.019.024,48"
520,2023,Instituto Nacional do Seguro Social,37202,Ministério da Previdência Social,33000,"95.328.168.401,29","73.451.921.824,27","70.820.449.660,00"
521,2023,Superintendência Nacional de Previdência Complementar,33206,Ministério da Previdência Social,33000,"36.390.013,15","25.429.712,07","24.515.403,67"
522,2023,Ministério da Previdência Social - Unidades com vínculo direto,33000,Ministério da Previdência Social,33000,"3.507.503,80","2.580.890,41","2.610.754,92"
523,2016,Ministério das Relações Exteriores - Unidades com vínculo direto,35000,Ministério das Relações Exteriores,35000,"3.159.705.362,37","3.002.330.821,44","3.000.727.946,50"
524,2016,Fundação Alexandre de Gusmão,35201,Ministério das Relações Exteriores,35000,"14.419.968,11","12.872.353,44","12.872.353,44"
525,2017,Ministério das Relações Exteriores - Unidades com vínculo direto,35000,Ministério das Relações Exteriores,35000,"3.215.394.495,15","3.124.832.243,17","3.121.411.185,90"
526,2017,Fundação Alexandre de Gusmão,35201,Ministério das Relações Exteriores,35000,"15.005.058,61","14.345.134,53","14.345.134,53"
527,2018,Ministério das Relações Exteriores - Unidades com vínculo direto,35000,Ministério das Relações Exteriores,35000,"3.656.093.209,04","3.551.026.486,36","3.508.015.034,45"
528,2018,Fundação Alexandre de Gusmão,35201,Ministério das Relações Exteriores,35000,"14.880.935,44","14.706.869,88","14.092.650,32"
529,2019,Ministério das Relações Exteriores - Unidades com vínculo direto,35000,Ministério das Relações Exteriores,35000,"3.741.525.467,08","3.636.360.592,83","3.592.417.257,96"
530,2019,Fundação Alexandre de Gusmão,35201,Ministério das Relações Exteriores,35000,"13.436.623,58","13.206.444,60","12.590.883,80"
531,2020,Ministério das Relações Exteriores - Unidades com vínculo direto,35000,Ministério das Relações Exteriores,35000,"4.310.078.153,19","4.222.799.433,78","4.177.523.867,88"
532,2020,Fundação Alexandre de Gusmão,35201,Ministério das Relações Exteriores,35000,"12.150.390,10","12.046.334,00","11.482.909,86"
533,2021,Ministério das Relações Exteriores - Unidades com vínculo direto,35000,Ministério das Relações Exteriores,35000,"4.377.520.602,11","4.233.774.435,66","4.185.887.992,47"
534,2021,Fundação Alexandre de Gusmão,35201,Ministério das Relações Exteriores,35000,"12.245.960,21","12.170.076,26","11.566.263,02"
535,2022,Ministério das Relações Exteriores - Unidades com vínculo direto,35000,Ministério das Relações Exteriores,35000,"4.482.176.387,85","4.191.962.066,98","4.142.265.356,61"
536,2022,Fundação Alexandre de Gusmão,35201,Ministério das Relações Exteriores,35000,"12.587.059,29","12.284.113,81","11.935.870,00"
537,2023,Ministério das Relações Exteriores - Unidades com vínculo direto,35000,Ministério das Relações Exteriores,35000,"3.641.776.571,17","3.188.352.523,58","3.006.374.098,93"
538,2023,Fundação Alexandre de Gusmão,35201,Ministério das Relações Exteriores,35000,"13.144.251,55","9.293.650,93","8.510.205,76"
539,2016,Ministério da Saúde - Unidades com vínculo direto,36000,Ministério da Saúde,36000,"103.616.413.771,47","97.411.165.184,96","97.358.290.899,83"
540,2016,Fundação Oswaldo Cruz,36201,Ministério da Saúde,36000,"5.239.356.785,30","4.654.695.521,87","4.567.725.778,50"
541,2016,Fundação Nacional de Saúde,36211,Ministério da Saúde,36000,"3.174.363.426,45","2.554.166.119,16","2.545.711.391,39"
542,2016,Hospital Nossa Senhora da Conceição S.A.,36210,Ministério da Saúde,36000,"1.380.310.047,18","1.344.450.435,18","1.326.271.409,15"
543,2016,Agência Nacional de Vigilância Sanitária,36212,Ministério da Saúde,36000,"710.781.259,09","676.487.921,86","676.381.518,08"
544,2016,Agência Nacional de Saúde Suplementar,36213,Ministério da Saúde,36000,"288.311.136,02","266.831.686,72","266.536.223,23"
545,2017,Ministério da Saúde - Unidades com vínculo direto,36000,Ministério da Saúde,36000,"111.939.979.380,79","100.530.692.151,31","100.460.232.832,14"
546,2017,Fundação Oswaldo Cruz,36201,Ministério da Saúde,36000,"5.624.152.539,67","4.628.436.637,61","4.353.326.829,67"
547,2017,Fundação Nacional de Saúde,36211,Ministério da Saúde,36000,"3.648.703.804,86","2.583.337.714,31","2.568.908.181,73"
548,2017,Hospital Nossa Senhora da Conceição S.A.,36210,Ministério da Saúde,36000,"1.492.641.381,35","1.429.707.779,48","1.416.293.446,47"
549,2017,Agência Nacional de Vigilância Sanitária,36212,Ministério da Saúde,36000,"792.033.422,36","739.914.451,45","739.577.717,97"
550,2017,Agência Nacional de Saúde Suplementar,36213,Ministério da Saúde,36000,"309.874.193,45","288.128.635,34","288.118.800,61"
551,2018,Ministério da Saúde - Unidades com vínculo direto,36000,Ministério da Saúde,36000,"116.547.730.057,53","107.515.201.941,92","106.236.146.819,69"
552,2018,Fundação Oswaldo Cruz,36201,Ministério da Saúde,36000,"5.279.224.965,90","4.526.018.357,26","4.211.825.293,98"
553,2018,Fundação Nacional de Saúde,36211,Ministério da Saúde,36000,"3.081.817.131,90","2.344.649.839,41","2.195.677.441,49"
554,2018,Hospital Nossa Senhora da Conceição S.A.,36210,Ministério da Saúde,36000,"1.489.611.278,88","1.453.387.551,15","1.438.462.884,08"
555,2018,Agência Nacional de Vigilância Sanitária,36212,Ministério da Saúde,36000,"782.463.227,95","740.686.317,76","700.973.028,56"
556,2018,Agência Nacional de Saúde Suplementar,36213,Ministério da Saúde,36000,"310.553.684,40","288.547.119,52","277.010.598,77"
557,2019,Ministério da Saúde - Unidades com vínculo direto,36000,Ministério da Saúde,36000,"121.855.629.507,32","113.941.321.854,53","112.271.248.212,99"
558,2019,Fundação Oswaldo Cruz,36201,Ministério da Saúde,36000,"5.521.614.286,15","4.790.379.919,93","4.547.661.114,55"
559,2019,Fundação Nacional de Saúde,36211,Ministério da Saúde,36000,"2.990.230.562,62","2.225.879.242,09","2.084.638.511,42"
560,2019,Hospital Nossa Senhora da Conceição S.A.,36210,Ministério da Saúde,36000,"1.542.150.314,14","1.518.329.732,62","1.505.975.919,33"
561,2019,Agência Nacional de Vigilância Sanitária,36212,Ministério da Saúde,36000,"767.292.744,13","728.425.552,01","688.798.341,00"
562,2019,Agência Nacional de Saúde Suplementar,36213,Ministério da Saúde,36000,"306.121.465,22","283.426.096,52","271.801.315,08"
563,2020,Ministério da Saúde - Unidades com vínculo direto,36000,Ministério da Saúde,36000,"156.537.089.062,52","147.863.917.927,79","145.487.916.733,13"
564,2020,Fundação Oswaldo Cruz,36201,Ministério da Saúde,36000,"9.968.133.806,15","8.343.055.426,06","7.960.760.181,97"
565,2020,Fundação Nacional de Saúde,36211,Ministério da Saúde,36000,"2.535.564.281,26","2.014.540.707,70","1.879.373.079,77"
566,2020,Hospital Nossa Senhora da Conceição S.A.,36210,Ministério da Saúde,36000,"1.568.267.867,94","1.536.276.769,18","1.506.362.822,94"
567,2020,Agência Nacional de Vigilância Sanitária,36212,Ministério da Saúde,36000,"725.517.282,69","698.087.399,29","659.662.965,35"
568,2020,Agência Nacional de Saúde Suplementar,36213,Ministério da Saúde,36000,"303.960.796,85","289.261.720,95","278.126.203,24"
569,2021,Ministério da Saúde - Unidades com vínculo direto,36000,Ministério da Saúde,36000,"170.712.519.830,20","156.414.763.572,38","155.059.459.376,92"
570,2021,Fundação Oswaldo Cruz,36201,Ministério da Saúde,36000,"14.011.113.008,65","10.160.375.391,96","9.368.037.554,01"
571,2021,Fundação Nacional de Saúde,36211,Ministério da Saúde,36000,"2.405.159.074,44","1.933.124.492,85","1.802.977.907,76"
572,2021,Hospital Nossa Senhora da Conceição S.A.,36210,Ministério da Saúde,36000,"1.648.387.730,91","1.606.194.564,25","1.585.972.375,80"
573,2021,Agência Nacional de Vigilância Sanitária,36212,Ministério da Saúde,36000,"734.107.851,35","705.093.386,68","663.535.141,27"
574,2021,Agência Nacional de Saúde Suplementar,36213,Ministério da Saúde,36000,"290.888.530,99","279.387.810,51","267.735.952,49"
575,2022,Ministério da Saúde - Unidades com vínculo direto,36000,Ministério da Saúde,36000,"148.663.120.656,05","134.731.218.918,60","133.352.127.399,48"
576,2022,Fundação Oswaldo Cruz,36201,Ministério da Saúde,36000,"9.038.718.660,96","6.674.199.120,51","6.324.503.110,03"
577,2022,Fundação Nacional de Saúde,36211,Ministério da Saúde,36000,"3.129.687.287,62","1.922.231.899,69","1.803.241.734,76"
578,2022,Hospital Nossa Senhora da Conceição S.A.,36210,Ministério da Saúde,36000,"1.770.681.143,53","1.745.158.211,15","1.720.005.323,52"
579,2022,Agência Nacional de Vigilância Sanitária,36212,Ministério da Saúde,36000,"751.185.864,28","718.380.643,06","678.372.482,57"
580,2022,Agência Nacional de Saúde Suplementar,36213,Ministério da Saúde,36000,"284.034.856,46","272.446.032,49","260.218.384,25"
581,2023,Ministério da Saúde - Unidades com vínculo direto,36000,Ministério da Saúde,36000,"128.163.769.047,79","106.846.662.115,57","103.296.200.621,01"
582,2023,Fundação Oswaldo Cruz,36201,Ministério da Saúde,36000,"7.745.253.690,32","6.316.207.905,14","5.478.542.420,10"
583,2023,Hospital Nossa Senhora da Conceição S.A.,36210,Ministério da Saúde,36000,"1.372.866.875,35","1.316.045.285,84","1.318.477.501,48"
584,2023,Fundação Nacional de Saúde,36211,Ministério da Saúde,36000,"1.268.475.971,84","1.219.584.813,23","1.103.471.036,60"
585,2023,Agência Nacional de Vigilância Sanitária,36212,Ministério da Saúde,36000,"643.435.297,86","546.876.154,06","504.419.908,22"
586,2023,Agência Nacional de Saúde Suplementar,36213,Ministério da Saúde,36000,"269.681.157,38","207.085.780,07","189.750.300,95"
